robot_id	message_ts_sec	message_ts_nanosec	processing_ts	arrival_ts
robot_8	1779990047	394804196	1779990047396137790	1779990047396781955
robot_8	1779990047	494961222	1779990047497630797	1779990047498257566
robot_8	1779990047	594943106	1779990047596027484	1779990047596691954
robot_8	1779990047	694847942	1779990047695665902	1779990047696305561
robot_8	1779990047	794845295	1779990047795701416	1779990047796313812
robot_8	1779990047	895067822	1779990047898206487	1779990047898757397
robot_8	1779990048	994880402	1779990048995913016	1779990049035253131
robot_8	1779990049	95033301	1779990049098965726	1779990049099666831
robot_8	1779990049	195049732	1779990049196126884	1779990049196887946
robot_8	1779990049	294884139	1779990049295778583	1779990049296357386
robot_8	1779990049	394895713	1779990049396115890	1779990049396668895
robot_8	1779990049	495063588	1779990049498536452	1779990049499156843
robot_8	1779990049	594889550	1779990049595764978	1779990049596477987
robot_8	1779990049	695217486	1779990049696862391	1779990049698249194
robot_8	1779990049	795000668	1779990049796121063	1779990049797358808
robot_8	1779990049	895070351	1779990049898426965	1779990049899052887
robot_8	1779990050	994863772	1779990050995773580	1779990051037461462
robot_7	1779990051	33127982	1779990051034391916	1779990051037797436
robot_8	1779990051	95033488	1779990051097791122	1779990051098365169
robot_7	1779990051	133462241	1779990051134995009	1779990051135862805
robot_8	1779990051	194907802	1779990051195948294	1779990051196652359
robot_7	1779990051	233142601	1779990051234519806	1779990051235227047
robot_8	1779990051	295142675	1779990051297391115	1779990051298210140
robot_7	1779990051	333299973	1779990051334728884	1779990051335442338
robot_8	1779990051	394828348	1779990051395746752	1779990051396414790
robot_7	1779990051	433157061	1779990051434207973	1779990051435141571
robot_8	1779990051	495013054	1779990051498087583	1779990051498706278
robot_7	1779990051	533200331	1779990051534457932	1779990051535208679
robot_8	1779990051	594856677	1779990051595859558	1779990051596401805
robot_7	1779990051	633210657	1779990051634602450	1779990051635577062
robot_8	1779990051	694891942	1779990051696123015	1779990051696663097
robot_7	1779990051	733336010	1779990051734780887	1779990051735620405
robot_8	1779990051	795284713	1779990051796270595	1779990051796823829
robot_7	1779990051	833249995	1779990051834472154	1779990051835181196
robot_8	1779990051	895077432	1779990051898544469	1779990051899238881
robot_7	1779990051	933172537	1779990051934366667	1779990051935156205
robot_8	1779990051	994876842	1779990051995849210	1779990051996505768
robot_7	1779990053	33199961	1779990053034493836	1779990053039296903
robot_8	1779990053	94928010	1779990053098168418	1779990053098688672
robot_7	1779990053	133181797	1779990053134626149	1779990053135800391
robot_8	1779990053	195026739	1779990053196083216	1779990053196681351
robot_7	1779990053	233159607	1779990053234347302	1779990053235018525
robot_8	1779990053	294998138	1779990053296044880	1779990053296806243
robot_7	1779990053	333201895	1779990053334657981	1779990053335806813
robot_8	1779990053	394895951	1779990053396375724	1779990053397399202
robot_7	1779990053	433656648	1779990053435164366	1779990053435895111
robot_8	1779990053	495254660	1779990053498353300	1779990053498879319
robot_7	1779990053	533151503	1779990053534364164	1779990053535038114
robot_8	1779990053	594832141	1779990053595950164	1779990053596666041
robot_7	1779990053	633195541	1779990053634455545	1779990053635216866
robot_8	1779990053	695057895	1779990053696375567	1779990053697065619
robot_7	1779990053	733374898	1779990053734723216	1779990053735560081
robot_8	1779990053	794825955	1779990053795930002	1779990053796839186
robot_7	1779990053	833356601	1779990053834627032	1779990053835549143
robot_8	1779990053	895053438	1779990053898039075	1779990053898706187
robot_7	1779990053	933164298	1779990053934255645	1779990053935083004
robot_8	1779990053	995009824	1779990053996197458	1779990053996747988
robot_7	1779990055	33241834	1779990055034782826	1779990055040342466
robot_8	1779990055	95335518	1779990055099781986	1779990055100418308
robot_7	1779990055	133531226	1779990055135629141	1779990055136505893
robot_8	1779990055	194910154	1779990055195879803	1779990055196404480
robot_7	1779990055	233205339	1779990055234523997	1779990055235155129
robot_8	1779990055	294870392	1779990055295751306	1779990055296352792
robot_7	1779990055	333452684	1779990055334844688	1779990055335648282
robot_8	1779990055	394823626	1779990055395708178	1779990055396284117
robot_7	1779990055	433197952	1779990055434386957	1779990055435121165
robot_8	1779990055	494936379	1779990055498166520	1779990055499080222
robot_7	1779990055	533199245	1779990055535813280	1779990055536708051
robot_8	1779990055	594924205	1779990055595896516	1779990055596480635
robot_7	1779990055	633232333	1779990055634938056	1779990055635914673
robot_8	1779990055	694914452	1779990055696065231	1779990055696618269
robot_7	1779990055	733422658	1779990055734981051	1779990055735718029
robot_8	1779990055	794750146	1779990055795819871	1779990055796400076
robot_7	1779990055	833218036	1779990055834376017	1779990055835039031
robot_8	1779990055	895031211	1779990055897766768	1779990055898333628
robot_7	1779990055	933245670	1779990055934438002	1779990055935085590
robot_8	1779990055	995107082	1779990055996056046	1779990055996693115
robot_7	1779990057	33220532	1779990057034365791	1779990057042330227
robot_8	1779990057	95032103	1779990057098963243	1779990057099631219
robot_7	1779990057	133211613	1779990057134436024	1779990057135289054
robot_8	1779990057	194917688	1779990057196048376	1779990057196791465
robot_7	1779990057	233184241	1779990057234351380	1779990057235002436
robot_8	1779990057	294835036	1779990057295669246	1779990057296249977
robot_7	1779990057	333345388	1779990057334816123	1779990057335531036
robot_8	1779990057	394935945	1779990057395983802	1779990057396599967
robot_7	1779990057	433227738	1779990057434342787	1779990057435183505
robot_8	1779990057	495012313	1779990057498909764	1779990057499567289
robot_7	1779990057	533172632	1779990057534438871	1779990057535286276
robot_8	1779990057	594861428	1779990057595781003	1779990057596407762
robot_7	1779990057	633185968	1779990057634291784	1779990057634993591
robot_8	1779990057	694899682	1779990057695779332	1779990057696470071
robot_7	1779990057	733283552	1779990057734926645	1779990057735765843
robot_8	1779990057	794774962	1779990057795720682	1779990057796289329
robot_7	1779990057	833145841	1779990057834333700	1779990057835044070
robot_8	1779990057	895525687	1779990057898758470	1779990057899433749
robot_7	1779990057	933140205	1779990057934322938	1779990057935052430
robot_8	1779990057	994817608	1779990057995785390	1779990057996352010
robot_7	1779990059	33205184	1779990059034353116	1779990059045357516
robot_8	1779990059	94970987	1779990059098301866	1779990059098805882
robot_7	1779990059	133237454	1779990059134553873	1779990059135523802
robot_8	1779990059	194851377	1779990059195736816	1779990059196312115
robot_7	1779990059	233185998	1779990059234383210	1779990059235087716
robot_8	1779990059	294865319	1779990059295746562	1779990059296319124
robot_7	1779990059	333310555	1779990059335062736	1779990059335934381
robot_8	1779990059	394823570	1779990059395903252	1779990059396521031
robot_7	1779990059	433272542	1779990059434587279	1779990059435468538
robot_8	1779990059	494942503	1779990059500213768	1779990059501282725
robot_7	1779990059	533384323	1779990059534998157	1779990059535798843
robot_8	1779990059	594978155	1779990059596275003	1779990059597223310
robot_7	1779990059	633249904	1779990059634766413	1779990059636137146
robot_8	1779990059	694959570	1779990059695928820	1779990059697078729
robot_7	1779990059	733746243	1779990059736316043	1779990059737140018
robot_8	1779990059	795039754	1779990059796082238	1779990059796681057
robot_7	1779990059	833151990	1779990059834305056	1779990059835108801
robot_8	1779990059	895171947	1779990059898322878	1779990059899046388
robot_7	1779990059	933182653	1779990059934332797	1779990059935128402
robot_8	1779990059	994894183	1779990059995831540	1779990059996460500
robot_7	1779990061	33299001	1779990061034547770	1779990061046326331
robot_8	1779990061	94882253	1779990061098222660	1779990061098799563
robot_7	1779990061	133237524	1779990061134657654	1779990061135632757
robot_8	1779990061	194942645	1779990061195991301	1779990061196571468
robot_7	1779990061	233222017	1779990061234311482	1779990061235252754
robot_8	1779990061	294997590	1779990061296064498	1779990061296688041
robot_7	1779990061	333379295	1779990061335250086	1779990061336228542
robot_8	1779990061	395023250	1779990061396059232	1779990061396614563
robot_7	1779990061	433128017	1779990061434433162	1779990061435439224
robot_8	1779990061	495207681	1779990061497640543	1779990061498213165
robot_7	1779990061	533225662	1779990061534414347	1779990061535322666
robot_8	1779990061	594833523	1779990061595850982	1779990061596410198
robot_7	1779990061	633163186	1779990061634417939	1779990061635217282
robot_8	1779990061	694815918	1779990061695728005	1779990061696399475
robot_7	1779990061	733300688	1779990061734978986	1779990061735857613
robot_8	1779990061	794770542	1779990061795763297	1779990061796592982
robot_7	1779990061	833129605	1779990061834365321	1779990061835140321
robot_8	1779990061	895039141	1779990061899775723	1779990061900642794
robot_7	1779990061	933172430	1779990061934404572	1779990061935267405
robot_8	1779990061	994919045	1779990061995881300	1779990061996459590
robot_8	1779990063	95034250	1779990063098000810	1779990063098575115
robot_8	1779990063	194850032	1779990063195855677	1779990063196401995
robot_8	1779990063	294915204	1779990063295900512	1779990063296536468
robot_8	1779990063	394794466	1779990063395954297	1779990063396553734
robot_8	1779990063	495543697	1779990063497911791	1779990063498718952
robot_8	1779990063	595030734	1779990063596036918	1779990063596754786
robot_8	1779990063	694831450	1779990063695741871	1779990063696245986
robot_8	1779990063	794933382	1779990063796038116	1779990063796638156
robot_8	1779990063	895254314	1779990063897946172	1779990063898527067
robot_8	1779990063	994900088	1779990063995830449	1779990063996370539
robot_8	1779990065	94956603	1779990065098360858	1779990065098876231
robot_8	1779990065	194892794	1779990065196014086	1779990065196651474
robot_8	1779990065	294844979	1779990065295769594	1779990065296318786
robot_8	1779990065	394830635	1779990065395835126	1779990065396423333
robot_8	1779990065	495041900	1779990065497516439	1779990065498052444
robot_8	1779990065	594908784	1779990065596050442	1779990065596681445
robot_8	1779990065	694838843	1779990065695758367	1779990065696336084
robot_8	1779990065	794837318	1779990065795792523	1779990065796317768
robot_8	1779990065	895261567	1779990065898237587	1779990065898837931
robot_8	1779990065	994857734	1779990065995886001	1779990065996442850
robot_8	1779990067	95058064	1779990067097785877	1779990067098417912
robot_8	1779990067	194906428	1779990067197235822	1779990067198079925
robot_8	1779990067	294913643	1779990067295841906	1779990067296487071
robot_8	1779990067	394855371	1779990067395843652	1779990067396512843
robot_8	1779990067	495232518	1779990067508064022	1779990067509705601
robot_8	1779990067	594920539	1779990067596077991	1779990067596837823
robot_8	1779990067	694889348	1779990067695878908	1779990067696425587
robot_8	1779990067	795032016	1779990067796167769	1779990067797064083
robot_8	1779990067	895033293	1779990067899362613	1779990067900004375
robot_8	1779990067	994805379	1779990067995716664	1779990067996343861
robot_8	1779990069	95142451	1779990069097942108	1779990069098693361
robot_8	1779990069	194938584	1779990069195956400	1779990069196656363
robot_8	1779990069	295012190	1779990069295992264	1779990069296556009
robot_8	1779990069	395142371	1779990069396445172	1779990069397549033
robot_8	1779990069	495307521	1779990069499365001	1779990069500022530
robot_8	1779990069	594851345	1779990069595771984	1779990069596429194
robot_8	1779990069	694841633	1779990069695945909	1779990069696632874
robot_8	1779990069	794855649	1779990069795889290	1779990069796552100
robot_8	1779990069	894986347	1779990069898660452	1779990069899391837
robot_8	1779990069	994859553	1779990069995780831	1779990069996442421
robot_8	1779990071	95184857	1779990071098484085	1779990071098992306
robot_8	1779990071	195075872	1779990071196087833	1779990071196687482
robot_8	1779990071	294869517	1779990071295957518	1779990071296697169
robot_8	1779990071	394790363	1779990071395612657	1779990071396175563
robot_8	1779990071	495334861	1779990071499990676	1779990071500537609
robot_8	1779990071	594868607	1779990071595831296	1779990071596544683
robot_8	1779990071	694868426	1779990071696017356	1779990071696667909
robot_8	1779990071	794781834	1779990071795837367	1779990071796528901
robot_8	1779990071	895079723	1779990071897463452	1779990071898214779
robot_8	1779990071	994828578	1779990071995728246	1779990071996307488
robot_8	1779990073	95126796	1779990073098656218	1779990073099378758
robot_8	1779990073	194962274	1779990073196065986	1779990073196824940
robot_8	1779990073	294763976	1779990073295598940	1779990073296162756
robot_8	1779990073	394786273	1779990073395700774	1779990073396262905
robot_8	1779990073	495021906	1779990073498332520	1779990073499073405
robot_8	1779990073	594848625	1779990073595711619	1779990073596261707
robot_8	1779990073	694886383	1779990073695933772	1779990073696651967
robot_8	1779990073	794944804	1779990073795883542	1779990073796574521
robot_8	1779990073	895565592	1779990073898480796	1779990073899259812
robot_8	1779990073	994861824	1779990073995865099	1779990073996563580
robot_8	1779990075	94931483	1779990075097380259	1779990075098011072
robot_8	1779990075	194830089	1779990075195740740	1779990075196361536
robot_8	1779990075	294840201	1779990075295916841	1779990075296472215
robot_8	1779990075	394809322	1779990075395801744	1779990075396374440
robot_8	1779990075	495032341	1779990075497508474	1779990075498036638
robot_8	1779990075	594825940	1779990075595700235	1779990075596284405
robot_8	1779990075	694841309	1779990075695810497	1779990075696577013
robot_8	1779990075	794808057	1779990075795820114	1779990075796463677
robot_8	1779990075	895062639	1779990075898779793	1779990075899358620
robot_8	1779990075	994859341	1779990075995767044	1779990075996294143
robot_8	1779990077	94939113	1779990077097889302	1779990077098479981
robot_8	1779990077	194879675	1779990077195752542	1779990077196314922
robot_8	1779990077	294917754	1779990077295772324	1779990077296456146
robot_8	1779990077	394831858	1779990077395735759	1779990077396516821
robot_8	1779990077	494956139	1779990077498044675	1779990077498905093
robot_8	1779990077	594928624	1779990077596033458	1779990077596692269
robot_8	1779990077	694932319	1779990077696247755	1779990077696890201
robot_8	1779990077	794803181	1779990077797030414	1779990077797693074
robot_8	1779990077	894962825	1779990077898501108	1779990077899041903
robot_8	1779990077	994882801	1779990077995729371	1779990077996397082
robot_8	1779990079	95185447	1779990079097853833	1779990079098380362
robot_8	1779990079	194812097	1779990079195853413	1779990079196419140
robot_8	1779990079	294823813	1779990079295859896	1779990079296487850
robot_8	1779990079	394835073	1779990079396437323	1779990079397128484
robot_8	1779990079	495005674	1779990079497708477	1779990079498425425
robot_8	1779990079	594932707	1779990079596151539	1779990079596895816
robot_8	1779990079	694942050	1779990079696228466	1779990079697023031
robot_8	1779990079	794805657	1779990079795994263	1779990079796562715
robot_8	1779990079	895272728	1779990079897985917	1779990079898601681
robot_8	1779990079	994828798	1779990079995882912	1779990079996622889
robot_8	1779990081	95060370	1779990081097872764	1779990081098506410
robot_8	1779990081	194892086	1779990081196022762	1779990081196660510
robot_8	1779990081	294886022	1779990081296143163	1779990081296772524
robot_8	1779990081	394810646	1779990081396016525	1779990081396693344
robot_8	1779990081	495055147	1779990081497714473	1779990081498266145
robot_8	1779990081	594928384	1779990081595939333	1779990081596746975
robot_8	1779990081	694890031	1779990081696009232	1779990081696734888
robot_8	1779990081	794971405	1779990081796292435	1779990081797008060
robot_8	1779990081	895134325	1779990081898123716	1779990081898857055
robot_8	1779990081	994850542	1779990081995925955	1779990081996512057
robot_8	1779990083	95079581	1779990083098912617	1779990083099565260
robot_8	1779990083	194861519	1779990083195793046	1779990083196366094
robot_8	1779990083	294805563	1779990083295882417	1779990083296552738
robot_8	1779990083	394826573	1779990083396436697	1779990083397171151
robot_8	1779990083	495181438	1779990083498448489	1779990083499260870
robot_8	1779990083	594858289	1779990083595903124	1779990083596725200
robot_8	1779990083	694877548	1779990083695784789	1779990083696554711
robot_8	1779990083	794829872	1779990083796031891	1779990083796722584
robot_8	1779990083	895019741	1779990083898286320	1779990083898998812
robot_8	1779990083	994947332	1779990083995930570	1779990083996636576
robot_8	1779990085	95131392	1779990085097561887	1779990085098121341
robot_8	1779990085	194861817	1779990085196131792	1779990085196815961
robot_8	1779990085	294873922	1779990085295963092	1779990085296571102
robot_8	1779990085	394790973	1779990085395980067	1779990085396705869
robot_8	1779990085	495373998	1779990085499149392	1779990085500024081
robot_8	1779990085	594836293	1779990085595688121	1779990085596326544
robot_8	1779990085	694932465	1779990085696177764	1779990085696782350
robot_8	1779990085	794801267	1779990085795720906	1779990085796363069
robot_8	1779990085	895222931	1779990085898219051	1779990085898755489
robot_8	1779990085	994864148	1779990085996149767	1779990085996999709
robot_8	1779990087	97078892	1779990087101273418	1779990087102290188
robot_8	1779990087	194874303	1779990087196182818	1779990087196783824
robot_8	1779990087	294818645	1779990087295825469	1779990087296446860
robot_8	1779990087	394986708	1779990087396043230	1779990087396722960
robot_8	1779990087	495141465	1779990087498242713	1779990087498792768
robot_8	1779990087	595105707	1779990087596084696	1779990087596768701
robot_8	1779990087	694797473	1779990087695660754	1779990087696357297
robot_8	1779990087	794792942	1779990087796135445	1779990087796676690
robot_8	1779990087	894982895	1779990087898967811	1779990087899567358
robot_8	1779990087	994837235	1779990087995638075	1779990087996226343
robot_8	1779990089	94909974	1779990089098371046	1779990089098924997
robot_8	1779990089	194830721	1779990089195818379	1779990089196379417
robot_8	1779990089	294831536	1779990089295966257	1779990089296518543
robot_8	1779990089	394823796	1779990089395716455	1779990089396449624
robot_8	1779990089	495246794	1779990089498182284	1779990089498819309
robot_8	1779990089	594907766	1779990089595939087	1779990089596753125
robot_8	1779990089	694886633	1779990089695889617	1779990089696569955
robot_8	1779990089	795031538	1779990089796490140	1779990089797231929
robot_8	1779990089	895053065	1779990089901169113	1779990089902114390
robot_8	1779990089	995200385	1779990089996285074	1779990089997146491
robot_8	1779990091	94988403	1779990091097766899	1779990091098356032
robot_8	1779990091	194880546	1779990091196077301	1779990091196666883
robot_8	1779990091	294807505	1779990091295954710	1779990091296565486
robot_8	1779990091	394765554	1779990091395700781	1779990091396247767
robot_8	1779990091	495016589	1779990091497544137	1779990091498210257
robot_8	1779990091	595006685	1779990091596033933	1779990091596667979
robot_8	1779990091	694899740	1779990091696002274	1779990091696663432
robot_8	1779990091	794847986	1779990091795846448	1779990091796508697
robot_8	1779990091	895179851	1779990091898078209	1779990091898651404
robot_8	1779990091	994871217	1779990091995933040	1779990091996557976
robot_8	1779990093	95363416	1779990093098238474	1779990093098775245
robot_8	1779990093	197034614	1779990093198086945	1779990093198681768
robot_8	1779990093	294902209	1779990093295940993	1779990093296495522
robot_8	1779990093	394783453	1779990093395907946	1779990093396507828
robot_8	1779990093	495209542	1779990093497563499	1779990093498190335
robot_8	1779990093	594828440	1779990093595775424	1779990093596322949
robot_8	1779990093	695039560	1779990093697627472	1779990093698327712
robot_8	1779990093	794771903	1779990093795809175	1779990093796490013
robot_8	1779990093	895250669	1779990093897554272	1779990093898179175
robot_8	1779990093	994819192	1779990093995850255	1779990093996458380
robot_8	1779990095	95052268	1779990095097917824	1779990095098610744
robot_8	1779990095	194829144	1779990095196025082	1779990095196579691
robot_8	1779990095	295021973	1779990095296805767	1779990095297461179
robot_8	1779990095	394779000	1779990095395749829	1779990095396370367
robot_8	1779990095	494965236	1779990095497418114	1779990095497970292
robot_8	1779990095	594927950	1779990095595953567	1779990095596581930
robot_8	1779990095	694996304	1779990095696163298	1779990095696892181
robot_8	1779990095	794983558	1779990095796230386	1779990095796837524
robot_8	1779990095	895307822	1779990095897653734	1779990095898204624
robot_8	1779990095	994849448	1779990095995909584	1779990095996550472
robot_8	1779990097	94981490	1779990097098664340	1779990097099271210
robot_8	1779990097	194810025	1779990097195997612	1779990097196602968
robot_8	1779990097	294802812	1779990097296147908	1779990097296870096
robot_8	1779990097	395144414	1779990097396422023	1779990097397045327
robot_8	1779990097	494978922	1779990097498758285	1779990097499586685
robot_8	1779990097	594906505	1779990097595946045	1779990097596592793
robot_8	1779990097	694972671	1779990097696189562	1779990097696805415
robot_8	1779990097	794773737	1779990097795932017	1779990097796598589
robot_8	1779990097	895018586	1779990097898232849	1779990097898817385
robot_8	1779990097	994839427	1779990097995946482	1779990097996582409
robot_8	1779990099	95152778	1779990099097830401	1779990099098425313
robot_8	1779990099	194856973	1779990099195792008	1779990099196489693
robot_8	1779990099	295118349	1779990099296361850	1779990099296919149
robot_8	1779990099	394788879	1779990099395796067	1779990099396491882
robot_8	1779990099	495024938	1779990099497669435	1779990099498340761
robot_8	1779990099	594838937	1779990099595898528	1779990099596453339
robot_8	1779990099	694825327	1779990099695829497	1779990099696365039
robot_8	1779990099	794818660	1779990099795777797	1779990099796385069
robot_8	1779990099	895342934	1779990099898280325	1779990099898951771
robot_8	1779990099	994914808	1779990099996054862	1779990099996685256
robot_8	1779990101	94996772	1779990101098512117	1779990101099109971
robot_8	1779990101	194859659	1779990101195936595	1779990101196526890
robot_8	1779990101	294851919	1779990101295812087	1779990101296395820
robot_8	1779990101	394848595	1779990101395876102	1779990101396398498
robot_8	1779990101	494938834	1779990101499251829	1779990101499965899
robot_8	1779990101	594894357	1779990101596128604	1779990101596692400
robot_8	1779990101	694915401	1779990101695965140	1779990101696666189
robot_8	1779990101	794890505	1779990101795880768	1779990101796540712
robot_8	1779990101	895021238	1779990101897857276	1779990101898501865
robot_8	1779990101	994861913	1779990101995876023	1779990101996743854
robot_8	1779990103	95141594	1779990103100543344	1779990103101679642
robot_8	1779990103	194841314	1779990103195824612	1779990103196464885
robot_8	1779990103	294835059	1779990103295963646	1779990103296596271
robot_8	1779990103	394832758	1779990103395873382	1779990103396411711
robot_8	1779990103	495040108	1779990103498794665	1779990103499614219
robot_8	1779990103	594945755	1779990103596287457	1779990103596938572
robot_8	1779990103	694936399	1779990103696259021	1779990103696852239
robot_8	1779990103	794964232	1779990103796255989	1779990103796912170
robot_8	1779990103	895198152	1779990103899018794	1779990103899576552
robot_8	1779990103	995060784	1779990103996351603	1779990103997164512
robot_8	1779990105	95139408	1779990105098024694	1779990105100251488
robot_8	1779990105	194828100	1779990105195931504	1779990105196498433
robot_8	1779990105	294859900	1779990105295787486	1779990105296311162
robot_8	1779990105	394828563	1779990105395863096	1779990105396426924
robot_8	1779990105	495340125	1779990105498203982	1779990105498862001
robot_8	1779990105	594850434	1779990105595994869	1779990105596697719
robot_8	1779990105	694880389	1779990105695974384	1779990105696611114
robot_8	1779990105	795034321	1779990105796301603	1779990105796990437
robot_8	1779990105	895022340	1779990105899602652	1779990105900335536
robot_8	1779990105	994880221	1779990105996087131	1779990105996639306
robot_8	1779990107	95132981	1779990107097922543	1779990107102293292
robot_8	1779990107	194821913	1779990107195848497	1779990107196409461
robot_8	1779990107	294991747	1779990107296233884	1779990107296984958
robot_8	1779990107	394799272	1779990107395880238	1779990107396442913
robot_8	1779990107	495020719	1779990107499247175	1779990107499870058
robot_8	1779990107	594859726	1779990107595953880	1779990107596547589
robot_8	1779990107	694832079	1779990107695917149	1779990107696544386
robot_8	1779990107	794855924	1779990107795810791	1779990107796573266
robot_8	1779990107	895427722	1779990107902543034	1779990107903891573
robot_8	1779990107	994824820	1779990107995797684	1779990107996326784
robot_8	1779990109	94995764	1779990109098883667	1779990109104359904
robot_8	1779990109	194860436	1779990109196164229	1779990109196921797
robot_8	1779990109	294856667	1779990109295877104	1779990109296591744
robot_8	1779990109	395265798	1779990109396794396	1779990109397582570
robot_8	1779990109	502084312	1779990109513564161	1779990109514685747
robot_8	1779990109	594900816	1779990109597215678	1779990109598016077
robot_8	1779990109	694880731	1779990109695926613	1779990109696538130
robot_8	1779990109	794852180	1779990109795900523	1779990109796466373
robot_8	1779990109	894951355	1779990109898663091	1779990109899374624
robot_8	1779990109	994902548	1779990109995935027	1779990109996532558
robot_8	1779990111	95867360	1779990111098480002	1779990111106537569
robot_8	1779990111	194869697	1779990111195833320	1779990111196394097
robot_8	1779990111	294878258	1779990111295968566	1779990111296770849
robot_8	1779990111	394864674	1779990111395931009	1779990111396497066
robot_8	1779990111	495152877	1779990111498809830	1779990111499462882
robot_8	1779990111	594955136	1779990111595951384	1779990111596564121
robot_8	1779990111	694932673	1779990111696167102	1779990111696882353
robot_8	1779990111	794894953	1779990111795896366	1779990111796542890
robot_8	1779990111	894983757	1779990111898792078	1779990111899703535
robot_8	1779990111	994907409	1779990111995954577	1779990111996591190
robot_8	1779990113	94994215	1779990113097528100	1779990113110329186
robot_8	1779990113	194855635	1779990113195993729	1779990113196615420
robot_8	1779990113	294905414	1779990113295995067	1779990113296600842
robot_8	1779990113	394750106	1779990113395694528	1779990113396339625
robot_8	1779990113	495122265	1779990113497668419	1779990113498245364
robot_8	1779990113	595213818	1779990113596653788	1779990113597773536
robot_8	1779990113	694907600	1779990113696052318	1779990113696744162
robot_8	1779990113	794846954	1779990113796083109	1779990113796809402
robot_8	1779990113	895423744	1779990113900768005	1779990113901814890
robot_8	1779990113	995146600	1779990113996461326	1779990113997806777
robot_8	1779990115	95017177	1779990115098515652	1779990115111304804
robot_8	1779990115	194925780	1779990115196225939	1779990115197153538
robot_8	1779990115	294862307	1779990115295832162	1779990115296363566
robot_8	1779990115	395239075	1779990115396472357	1779990115397050514
robot_8	1779990115	495157039	1779990115498364255	1779990115498930278
robot_8	1779990115	595077518	1779990115596249713	1779990115596818097
robot_8	1779990115	694906699	1779990115695876694	1779990115696464582
robot_8	1779990115	794864924	1779990115795871877	1779990115796496505
robot_8	1779990115	895096925	1779990115898346705	1779990115899082764
robot_8	1779990115	994874390	1779990115995915635	1779990115996470988
robot_8	1779990117	94940552	1779990117098740783	1779990117113283890
robot_8	1779990117	194865141	1779990117195970695	1779990117196858703
robot_8	1779990117	295432192	1779990117298245574	1779990117298857625
robot_8	1779990117	395432714	1779990117396928465	1779990117397624408
robot_8	1779990117	494987745	1779990117499879099	1779990117500911398
robot_8	1779990117	594909017	1779990117596047394	1779990117596621912
robot_8	1779990117	695032352	1779990117696354524	1779990117696999714
robot_8	1779990117	794826745	1779990117796016058	1779990117796578032
robot_8	1779990117	895253421	1779990117898378499	1779990117899007621
robot_8	1779990117	995058500	1779990117996520945	1779990117997454454
robot_8	1779990119	95221503	1779990119098243926	1779990119114359708
robot_8	1779990119	194842984	1779990119196009278	1779990119196609897
robot_8	1779990119	295029469	1779990119296301096	1779990119297008995
robot_8	1779990119	394843642	1779990119396070273	1779990119396722654
robot_8	1779990119	495341433	1779990119499359124	1779990119500056202
robot_8	1779990119	594921988	1779990119595986801	1779990119596555162
robot_8	1779990119	694879602	1779990119695922565	1779990119696563534
robot_8	1779990119	794763949	1779990119795667448	1779990119796277879
robot_8	1779990119	895071803	1779990119897614843	1779990119898189543
robot_8	1779990119	995075508	1779990119996127351	1779990119996693700
robot_8	1779990121	95122692	1779990121098749474	1779990121116313989
robot_8	1779990121	195309631	1779990121196537346	1779990121197812725
robot_8	1779990121	294794112	1779990121295929014	1779990121296519167
robot_8	1779990121	394784206	1779990121395926079	1779990121396506711
robot_8	1779990121	495156290	1779990121498084834	1779990121498720326
robot_8	1779990121	594885843	1779990121595916566	1779990121596510604
robot_8	1779990121	694822446	1779990121695876123	1779990121696537094
robot_8	1779990121	794735189	1779990121795616233	1779990121796263298
robot_8	1779990121	894993779	1779990121898197621	1779990121898792606
robot_8	1779990121	994896223	1779990121996028482	1779990121996728129
robot_8	1779990123	95066200	1779990123098333275	1779990123120346554
robot_8	1779990123	195084540	1779990123196366546	1779990123197125204
robot_8	1779990123	294973331	1779990123296079549	1779990123296749510
robot_8	1779990123	394769774	1779990123395792752	1779990123396402582
robot_8	1779990123	494963938	1779990123499235442	1779990123499842994
robot_8	1779990123	594825628	1779990123595861282	1779990123596469405
robot_8	1779990123	694829764	1779990123695964403	1779990123696560740
robot_8	1779990123	794892798	1779990123796050077	1779990123796770487
robot_8	1779990123	895082915	1779990123897788160	1779990123898436208
robot_8	1779990123	995053775	1779990123996105835	1779990123996897648
robot_8	1779990125	95137775	1779990125097582134	1779990125121351637
robot_8	1779990125	194953475	1779990125196124111	1779990125196879490
robot_8	1779990125	294818963	1779990125295759307	1779990125296348912
robot_8	1779990125	394782562	1779990125395856176	1779990125396511677
robot_8	1779990125	494944811	1779990125499231509	1779990125499906181
robot_8	1779990125	594861123	1779990125595903790	1779990125596408610
robot_8	1779990125	694863486	1779990125695903302	1779990125696625142
robot_8	1779990125	794858730	1779990125795998831	1779990125796603896
robot_8	1779990125	895144785	1779990125897779781	1779990125898361238
robot_8	1779990125	994833051	1779990125995815172	1779990125996430870
robot_8	1779990127	94928165	1779990127097588109	1779990127123345411
robot_8	1779990127	194857719	1779990127195783860	1779990127196480396
robot_8	1779990127	294872507	1779990127295853424	1779990127296418442
robot_8	1779990127	394868062	1779990127395875742	1779990127396491629
robot_8	1779990127	495462432	1779990127498494786	1779990127499172448
robot_8	1779990127	595265444	1779990127596510865	1779990127597366046
robot_8	1779990127	694869749	1779990127695830474	1779990127696422167
robot_8	1779990127	794906188	1779990127796160464	1779990127796978108
